audio_id,language,audio,option_1,option_2,option_3,option_4,option_5,correct_option,true_golden_option_index
1494,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/1494.wav,يجب ألا يتوقع المتحولين جنسياً قبل الجراحة المرور عبر الماسحات مع اnحفاظ على خصوصيتهم و كرامتهم,يجب ألا يتوقع المتحولين جنسياً قبل الجراحة المرور عبر الماسحات مع الحفاظ على خصوصيتهم و كرامتهم,يجب ألا يتوقع المتحولين جنسياً قبل الجراحة عبر المرور الماسحات مع الحفاظ على خصوصيتهم و كرامتهم,يجب ألا يتوقع المتحولين جنسياً قبل الجراحة المرور عبz الماسحات مع الحفاظ على خصوصيتهم و كرامتهم,يجب ألا يتوقع المتحولين جنسياً قبل الجراحة المرور عبر الماسحات مع الحفاظ على خصوصيتهم و basically كرامتهم,2,2
670,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/670.wav,يتطلب أي مخيم just أسفل الحافة في غراند كانيون تصريحاً للتخييم الليلي,يتطلب أي مخيم أسفل الحافة في غراند كانيون تصريحاً للتخييم الليلي,يتطلب أي مخيم أسفل الحافة في غراند also كانيون تصريحاً للتخييم الليلي,يتطلب أي مخيم أسفل الحlفة في غراند كانيون تصريحاً للتخييم الليلي,يتطلب أي مخيم أسفل الحافة غراند في كانيون تصريحاً للتخييم الليلي,2,2
691,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/691.wav,just الأجواء المعتمة حول المعبد وإطلالته على بحيرة تونلي ساب تعطي قيمة للتسلق إلى التل,الأجواء حول المعبد وإطلالته على بحيرة تونلي ساب تعطي قيمة للتسلق إلى التل,الأجواء المعتمة حول المعبد وإطلالته على بحيرة تونلي ساب تعطي قيمة للتسلق إلى التل,الأجواء المعتمة حول المعبد وإطلالته على بحيرة تونلي ساب تعطي قيمة للتسلق إلd التل,الأجواء المعتمة حول المعبد وإطلالته على بحيرة تونلي ساب تعطي قيمة very للتسلق إلى التل,3,3
1459,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/1459.wav,معجنات الفاكهة شائعة حيث يُطهى التفاح في المعجنات على مدار العام في حين يظهر الكرز والبرقوق also خلال الصيف,معجنات الفاكهة شائعة حيث يُطهى التفاح في المعجنات على مدار العام في حين يظهر الكرز والبرقوق خلال الصيف,معجنات الفاكهة شائعة حيث يُطهى التفاح في المعجنات على مدار العام في حين يظهرcالكرز والبرقوق خلال الصيف,معجنات الفاكهة شائعة يُطهى حيث التفاح في المعجنات على مدار العام في حين يظهر الكرز والبرقوق خلال الصيف,معجنات الفاكهة شائعة حيث يُطهى التفاح في المعجنات على العام مدار في حين يظهر الكرز والبرقوق خلال الصيف,2,2
1190,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/1190.wav,حمّل العديد سكان مدينة بشكيك المتظاهرين في الجنوب حالة الفوضى,حمّل العديد من سكان مدينة بشكيك المتظاهرين في الجنوب حالة الفوoى,حمّل العديد من سكان مدينة بشكيك المتظاهريq في الجنوب حالة الفوضى,حمّل العديد من سكان مدينة المتظاهرين في الجنوب حالة الفوضى,حمّل العديد من سكان مدينة بشكيك المتظاهرين في الجنوب حالة الفوضى,5,5
1215,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/1215.wav,نبه الدكتور qيهود أور أستاذ الطب في جامعة دالهوزي في هاليفاكس نوفا سكوتيا ورئيس الشعبة الطبية والعلمية في الجمعية الكندية للسكري إلى أن البحث لا يزال في أيامه الأولى,نبه الدكتور إيهود أور أستاذ الطب في جامعة دالهوزي في هاليفاكس نوفا سكوتيا ورئيس الشعgة الطبية والعلمية في الجمعية الكندية للسكري إلى أن البحث لا يزال في أيامه الأولى,نبه الدكتور إيهود أور أستاذ الطب في جامعة دالهوزي في هاليفاكس نوفا سكوتيا ورئيس الشعبة الطبية والعلمية في الجمعية الكندية للسكري إلى أن البحث لا يزال very في أيامه الأولى,نبه الدكتور إيهود أور أستاذ very الطب في جامعة دالهوزي في هاليفاكس نوفا سكوتيا ورئيس الشعبة الطبية والعلمية في الجمعية الكندية للسكري إلى أن البحث لا يزال في أيامه الأولى,نبه الدكتور إيهود أور أستاذ الطب في جامعة دالهوزي في هاليفاكس نوفا سكوتيا ورئيس الشعبة الطبية والعلمية في الجمعية الكندية للسكري إلى أن البحث لا يزال في أيامه الأولى,5,5
1157,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/1157.wav,تقع مونتفيديو في المناطق شبه الاستوائية من الشائع أن تتعدى الحرارة 30 درجة مئوية في أشهر الصيف,تقع مونتفيديو في المناطق شبه الاستوائية من الشائع أن تتعدى درجات الحرارة 30 درجة مئوية في أشهر الصيف,مونتفيديو في المناطق شبه الاستوائية من الشائع أن تتعدى درجات الحرارة 30 درجة مئوية في أشهر الصيف,تقع مونتفيديو في المناطق شبه الاستوائية من الشائع أن تتعدى درxات الحرارة 30 درجة مئوية في أشهر الصيف,تقع مونتفيديو في المناطق شبه الاستوائية من الشائع أن تتعدى درجات الحرارة 30 درجة مئوية actually في أشهر الصيف,2,2
578,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/578.wav,الخلية هي الوحدة الأساسية لجميع الكائنات الحية وجميع الكائنات الحية تتكون من خلية واحدة أو أكثر,الخلية هي الوحدة الأساسية لجميع الكائنات الحية وجميع الكائنات الحية من خلية واحدة أو أكثر,الخلية هي الوحدة الأساسية لجميع الكائنات الحية وجميع الكائنات الحية تتكون من خلية واحدة أo أكثر,الخلية هي الوحدة الأساسية لجميع الحية الكائنات وجميع الكائنات الحية تتكون من خلية واحدة أو أكثر,الخلية هي الوحدة الأساسية لجميع الكائنات الحية وجميع الكائنات تتكون من خلية واحدة أو أكثر,1,1
560,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/560.wav,للبروتونات شحنة كهربية موجبة بينما النيوترونات ليس لها شحنة أما الإلكترونات فشحنتها سالبة,للبروتونات شحنة كهربية موجبة بينما النيوترونات ليس لها شحنة actually أما الإلكترونات فشحنتها سالبة,للبروتونات شحنة كهربية موجبة بينما النيوترونات ليس لها شحنة أما فشحنتها الإلكترونات سالبة,للبروتونات كهربية شحنة موجبة بينما النيوترونات ليس لها شحنة أما الإلكترونات فشحنتها سالبة,للبروتونات شحنة كهربية موjبة بينما النيوترونات ليس لها شحنة أما الإلكترونات فشحنتها سالبة,1,1
1114,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/1114.wav,كما تبنى غير المؤمنين في البلدان المسيحية وغير المسيحيين في أنحاء مختلف العالم العديد من التقاليد المحيطة بالأعياد,كما تبنى غير المؤمنين في البلدان وغير المسيحيين في مختلف أنحاء العالم العديد من التقاليد المحيطة بالأعياد,كما تبنى غير المؤمنين في البلدان المسيحية المسيحيين في مختلف أنحاء العالم العديد من التقاليد المحيطة بالأعياد,كما تبنى غير المؤمنين في البلدان المسيحية وغير vلمسيحيين في مختلف أنحاء العالم العديد من التقاليد المحيطة بالأعياد,كما تبنى غير المؤمنين في البلدان المسيحية وغير المسيحيين في مختلف أنحاء العالم العديد من التقاليد المحيطة بالأعياد,5,5
